Date,implied_volatility,open_interest,last_traded_price,high,low,ask_price,bid_price,option_type,strike_price,expiry_date,volume,VWAP,ATR,ADX,CCI,MACD,MACD_signal,OBV,Stochastic_K,Stochastic_D,Ultimate_Oscillator,Williams_R,Bollinger_Bands_Upper,Bollinger_Bands_Lower,Donchian_Channel_Upper,Donchian_Channel_Lower
2023-02-17,17.167052448920547,145698,105.34878877998378,108.35724279688964,103.54498346308759,106.22505401372695,100.75642670225844,Call,75500,2025-07-31,3837,102.29045675843444,2.1774504619771053,39.81563920264608,67.00904675082435,0.8691141917763741,3.7145076739968808,-70884,19.095906838685718,15.405960680276875,19.2689912066222,-77.35722308063919,106.27418298520897,104.0789349612337,111.96573655026329,98.42792415361829
2023-02-18,19.100738629629255,83951,101.58830627764118,108.77957474549866,103.14839665943875,109.86104248220371,100.08257992254782,Put,75000,2025-07-31,2244,106.83891910372839,2.3879662391323615,46.07092859869553,47.02149270782138,1.1836328946410282,2.2484397362973887,-48321,58.01659348712222,68.2013738027617,78.8112304833184,-79.8526873474996,110.43920231402669,101.90910572677664,110.29995868231786,96.09512290699031
2023-02-19,13.514230759992564,98272,101.46225479760912,110.79417815117499,104.77920247625381,105.72657411691569,105.49134365560415,Put,75000,2025-07-31,2780,105.08158827270515,1.622666076521437,26.089286208929153,61.17118709426367,4.02703405320732,1.576975655584615,9691,28.504969558116976,1.0229399561344388,25.279811998649482,-63.014142886436545,114.01700215457332,96.21606121707855,109.08733417574918,98.40219966232895
2023-02-20,10.650822766878234,173055,104.52921272201488,111.52280123587684,100.55605623306687,109.91248747000063,109.14820538830908,Put,75000,2025-07-31,8108,104.64009213173837,3.1680169062830017,24.448847801710553,-17.637511999873155,-0.14933308331611972,0.7360060308664558,-45261,4.531090668428428,55.16641792844549,88.6091944834591,-58.29996287182537,106.67601134700998,98.20138060759004,113.60197902801593,102.53819025921392
2023-02-21,21.487704270190708,176090,105.37426848874864,112.18408726696184,101.65132218543913,107.81438328269715,109.38033607149254,Call,76000,2025-07-31,9014,108.02821601297764,4.814343450311309,43.964939414288736,-90.18005200735388,-4.027821904447232,-2.1245412371236307,-72227,19.74681140410143,82.50462227550284,50.49040627988932,-61.8590051993668,113.62678793605656,100.3924939966148,110.2792878978484,100.89937684720452
2023-02-22,29.458777942449068,69936,108.4600516246352,111.10218418418106,102.72098697408282,103.38797584066411,105.8403358183692,Put,75500,2025-07-31,3136,104.08051954513519,1.0593531101310445,36.28213947508934,82.98561871394276,3.8554179136714986,4.7775881064422165,-63531,29.56897653836745,51.60451032066108,34.359769574132336,-29.637600671409757,110.38616697692677,99.92023265761345,106.86702593311108,101.87586321963332
2023-02-23,27.60424005015693,146591,101.16530632506704,109.96351400932042,99.53015865864751,102.77201665331383,106.26836324895804,Call,75000,2025-07-31,4175,102.24890210546533,1.6506533598154856,11.100983081891926,35.96455722548177,3.065724147235837,-4.433399438223345,-15641,29.827485599161108,12.844860051612294,48.54997333415384,-89.81072208532537,107.62146793603505,102.30419448160961,112.87273346120533,102.55778711481216
2023-02-24,27.010429522753654,182810,104.9007776180522,113.65926768961593,103.20885052572496,107.86406473713421,104.88859506813918,Put,76000,2025-07-31,7913,105.93108871029864,4.25600943365097,48.162159071422856,-21.05394070926411,-2.7240307914930737,1.8216422870646118,50200,11.074377658476264,27.287090180366402,1.8679495012306147,-61.74393451252591,108.72728492663967,103.3213405254791,114.04322502135823,95.61611384566159
2023-02-25,23.853579378943046,122673,108.1089843550972,109.18760454256527,96.66265729417326,107.05874471036874,105.37362178054315,Put,76000,2025-07-31,5883,104.21858447892872,2.889728354616599,45.85504854379536,23.59140081304419,1.4096386325327313,-1.9531813588325342,-93549,23.731268098473134,89.26674853828689,77.93148880035339,-34.30618313237531,111.52262328516532,100.77369597355039,107.6870405615797,98.96601221204874
2023-02-26,12.143031230553088,190835,105.97947422561501,108.09676497313654,104.261378541388,110.30397221045561,101.80147865762974,Call,75000,2025-07-31,7040,104.45313086573003,3.0482595327239843,46.878450101544196,-86.65246004525568,-2.8274440042784468,4.315678712696297,47600,95.67017848338931,45.621204420868146,22.936089737394983,-82.4463497015705,107.42770690691061,97.49554078324996,115.32696515425104,96.61286910291729
2023-02-27,29.30482961801811,158904,104.18317151136812,114.06564419499881,95.12692325614681,100.82459021589408,103.42782613611384,Call,75000,2025-07-31,5513,105.47492872139334,3.8148119271910006,20.38548485292051,5.251049148363407,-2.640083176154567,-0.1040268561778026,-16518,40.44072253666457,94.82625785997789,7.22551302829647,-44.64282019733684,109.02418793322856,103.90446664416024,114.1376525688251,101.28271014847321
2023-02-28,26.000585552103868,122664,100.85367913143621,106.62587195031941,103.50264871105432,109.98115050455749,105.50264776623726,Call,76000,2025-07-31,9469,102.94763682282505,1.0232587732522225,33.377173265004544,4.090135649692911,0.6228848992791969,-1.2199126810048542,35641,79.11840356235962,55.199660956659855,67.55987595161864,-91.33481207850417,106.13954988175156,96.08020047440408,110.99606665343491,95.91777522677398
2023-03-01,12.112171931128595,130251,103.5159844569437,113.86725740148096,102.22472796712611,105.41487947579093,104.35722090972176,Call,75000,2025-07-31,4980,103.13149922687398,4.493147466584357,42.76722407020782,-31.220791492852484,-2.874828615324189,2.576075516361932,73332,54.77167536810447,66.9104834802623,51.83921972151059,-32.37966341837887,108.93084691168389,102.08259697294888,115.02955029912124,101.459597060469
2023-03-02,17.30986612977328,166019,104.07518170984129,107.49186113335782,98.05974848665777,110.36833424468486,100.35368343369139,Put,75500,2025-07-31,7010,104.72602561166859,2.499294670376801,49.97293944847971,46.24830178091216,-0.6477274881905082,-0.8600467299094037,-10819,70.77599016599436,39.988119292825616,61.42727993765833,-30.070657307757713,105.16965159611165,97.26659409432783,115.22489085750765,95.06727930324519
2023-03-03,14.96946219037634,152510,101.69154789864537,109.93246141923858,96.79673877262854,102.79642761814216,108.50773705721318,Call,75500,2025-07-31,5060,106.961493376294,2.002495822284352,45.512856022859125,-71.20713597906973,4.419923309956324,1.4815165636348056,51871,61.55979458182941,88.17196623760299,72.69172078257972,-82.44039837008506,107.18150368185898,102.67014595335519,108.91652859096291,97.17057630039048
2023-03-04,15.318902529065513,118571,107.68436240081448,111.25754319066635,103.06000609901665,107.50225990356023,105.56047935087243,Put,75500,2025-07-31,3304,104.89213726082822,4.506965513225944,12.591996137936885,-6.677628946036492,1.8260315805999658,2.364891869260183,-44169,31.47648840616537,82.99741986555169,45.4929005525164,-12.56710733698921,109.81843592829458,96.4474162738052,114.65971971657508,94.61406443224351
2023-03-05,27.39628915189999,190029,103.08640262132913,106.6739881983209,98.40331618674875,103.55795901622847,107.48003883602753,Call,76000,2025-07-31,8593,104.2711338606371,4.987687957116264,17.491567560566523,-10.804974236887062,0.4545204158959901,-4.109113198617554,-19905,68.60084926297428,51.100038095839054,9.825467711340451,-3.315320809804618,114.66157810927236,102.8080349720563,106.61030428297387,94.80188243777305
2023-03-06,19.40799325276987,95449,105.70371546558259,111.76607614612179,100.85023512610461,104.04658247007673,100.83436358041892,Call,75000,2025-07-31,2822,105.16343857248415,4.069433937561971,24.043043598862567,-46.741297361386415,3.164220241501422,3.1163651778521047,-82794,77.35299975568488,11.363771943635337,37.0163277689245,-26.895188451337503,113.81655510415726,100.95702829118481,106.29284112346487,99.46853255840298
2023-03-07,13.19557643839502,89319,103.74879032193421,110.46314652571611,96.9670179857271,103.5421106903907,103.92098247226538,Put,75500,2025-07-31,1905,100.97281766155203,4.177237687017534,19.44932908084347,-95.77309819958253,-1.788372916228825,-4.726389040295905,43606,17.70497710307041,11.407273807438346,30.39964113251784,-28.686291811911033,110.22244248875415,98.97173362433516,114.8329860059262,99.26208306859492
2023-03-08,29.076604692316607,94673,101.96672727920958,105.23658452853519,101.20314952185186,100.96746934993358,102.71871761386444,Call,75000,2025-07-31,8916,107.06214206070972,1.0898605071677836,46.769661395451976,89.96841707271125,-4.322624887756421,-1.1226608799740747,-4830,41.35435003361221,44.59541777955122,49.74503212653227,-8.556483124187807,107.95282715671743,98.46232000276461,108.90583414995615,99.90353450754402
2023-03-09,20.02952064807969,139989,107.68554701351428,107.34905767751331,95.49378568614428,100.91977487216455,108.29310003264817,Put,76000,2025-07-31,7072,107.83202531445791,2.6953632072161935,14.180198865375374,-8.568661157236605,-3.257470191376317,-4.488743886549479,81692,9.459952072960343,35.64615010449983,80.63552031749288,-51.43879061333554,110.98751233610223,95.4927193579266,111.98636575625261,95.29621188751415
2023-03-10,11.895280076961953,142542,105.53715753919985,114.56351656599074,102.30827067244036,108.77278536013888,100.90947740947261,Call,76000,2025-07-31,4199,101.39698242711597,3.721972848224649,38.007725381919315,-71.72976980378539,4.544617960642531,-3.9399985145124927,-24865,5.6899804428340195,17.829154278967597,54.197181891361815,-48.62773954944958,111.45442388213394,95.06242140366524,110.69652160821964,101.59663393618742
2023-03-11,27.25083952952464,97715,109.72889638415833,113.56240642676227,97.4962442940185,104.26703952860797,108.2108252768449,Put,76000,2025-07-31,4324,103.54484361655938,2.722489482336487,17.707429844240696,10.886545367011351,-1.742385041843125,-0.3983802244550301,47975,95.17229255181329,33.522139894454796,50.98576617513832,-18.858930031868283,110.39358528200427,104.45473542812925,111.74232871584758,96.99155551464241
